	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
2-Oxoglutarate	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
4-Hydroxybenzoate	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
5-Aminolevulinate	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
AMP	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Acetate	bc1011.bc1010	2		0	bc1011.bc1010	2	Metabolite
Adenosine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Ala-Ala	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
BET	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
BIOT	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
CMP	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
CO2	bc1011.bc1010	2		0	bc1011.bc1010	2	Metabolite
Ca2+	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Chorismate	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Cl-	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Co2+	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
CoA	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Cu2+	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
D-Alanine	bc1011	1	bc1011	1	bc1011bc1011	2	Metabolite
D-Arabinose	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
D-Glucose	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Deoxycytidine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Deoxyguanosine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Folate	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Formate	bc1011	1	bc1011	1	bc1011bc1011	2	Metabolite
Fumarate	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
GTP	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Glycerol	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Glycine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
H+	bc1011.bc1010	2		0	bc1011.bc1010	2	Metabolite
H2O	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Heme	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
K+	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Alanine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Arginine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Asparagine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Aspartate	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Cysteine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Glutamate	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Glutamine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Histidine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Isoleucine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Leucine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Lysine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Methionine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Phenylalanine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Proline	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Serine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Threonine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Tryptophan	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Tyrosine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
L-Valine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Mg	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Mn2+	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Myristic acid	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
NADP	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
NH3	bc1010	1		0	bc1010	1	Metabolite
Niacin	bc1011.bc1010	2		0	bc1011.bc1010	2	Metabolite
Nicotinamide ribonucleotide	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Nitrite	bc1011.bc1010	2		0	bc1011.bc1010	2	Metabolite
O2	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Oxidized glutathione	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Putrescine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Pyridoxal	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Riboflavin	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
S-Adenosyl-L-methionine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Spermidine	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Succinate	bc1010	1		0	bc1010	1	Metabolite
Sulfate	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
TRHL	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
TTP	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Thiamin	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
UMP	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
Zn2+	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
bc1010	1,2-Diacyl-sn-glycerol dioctadecanoyl.2-Oxoglutarate.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Adenosine.Ala-Ala.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Fumarate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Nicotinamide ribonucleotide.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate.H2O	70	1,2-Diacyl-sn-glycerol dioctadecanoyl.2-Oxoglutarate.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Adenosine.Ala-Ala.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Fumarate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.NH3.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Succinate.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	77	1,2-Diacyl-sn-glycerol dioctadecanoyl.2-Oxoglutarate.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Adenosine.Ala-Ala.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Fumarate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Nicotinamide ribonucleotide.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate.H2O1,2-Diacyl-sn-glycerol dioctadecanoyl.2-Oxoglutarate.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Adenosine.Ala-Ala.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Fumarate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.NH3.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Succinate.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	147	Microbe
bc1011	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Adenosine.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Alanine.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Nicotinamide ribonucleotide.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate.H2O	69	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Adenosine.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Alanine.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	74	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Adenosine.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Alanine.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Nicotinamide ribonucleotide.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate.H2O1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Adenosine.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Alanine.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	143	Microbe
dATP	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
dGTP	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
ddca	bc1011.bc1010	2	bc1011.bc1010	2	bc1011.bc1010bc1011.bc1010	4	Metabolite
