	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	8.121209544766992e-05	5.65115849823623e-05	1.037092709270927
2-Oxoglutarate_e0	3.170061298145303e-09	2.5636179574981566e-09	0.7887158715871587
4-Hydroxybenzoate_e0	1.7759586613958777e-06	1.235890542994804e-06	1.133816381638164
5-Aminolevulinate_e0	1.4272466358359667e-05	9.931355582220983e-06	1.0565966596659666
AMP_e0	6.782605696314142e-05	4.719636510347762e-05	1.0364956495649564
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	0.0003316799539046507	0.00022632326505794373	1.2386998699869987
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	0.0	0.0	0.0
Ala-Ala_e0	1.5920651010655608e-05	1.1077802637374717e-05	0.9849494949494949
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	3.553862776771452e-06	2.4729595687779665e-06	0.9552955295529553
BIOT_e0	1.7759586613958777e-06	1.235890542994804e-06	1.133816381638164
CMP_e0	5.4281014797506635e-05	3.777091259738579e-05	1.015001500150015
CO2_e0	3.405158971950963e-05	8.903152394333316e-05	0.361022102210221
Ca2+_e0	1.7759586613958777e-06	1.235890542994804e-06	1.133816381638164
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	2.9931190213476224e-08	1.972566362735464e-08	0.8131953195319532
Chorismate_e0	3.553862776771452e-06	2.4729595687779665e-06	0.9552955295529553
Citrate_e0	7.250720767646998e-08	4.753891335904694e-08	0.9302190219021902
Cl-_e0	1.7759586613958777e-06	1.235890542994804e-06	1.133816381638164
Co2+_e0	1.7759586613958777e-06	1.235890542994804e-06	1.133816381638164
CoA_e0	3.553862776771452e-06	2.4729595687779665e-06	0.9552955295529553
Cu2+_e0	1.7759586613958777e-06	1.235890542994804e-06	1.133816381638164
Cytidine_e0	3.481306423347436e-08	2.3069047613332237e-08	0.9037493749374937
Cytosine_e0	0.0	0.0	0.0
D-Alanine_e0	2.919022191557325e-08	1.9225263310148118e-08	0.8131953195319532
D-Arabinose_e0	4.831796323844463e-05	3.362114473724096e-05	1.0617711771177119
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	-0.007756754169510188	30.287749476699098	1.50001300130013
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	9.278179408209529e-06	6.45625053068438e-06	0.9451455145514551
Deoxyguanosine_e0	1.7769166169382258e-06	1.2368934516955077e-06	0.9455435543554356
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	5.334146739964115e-06	3.711609051436829e-06	0.9841534153415341
Formate_e0	1.7759586613958777e-06	1.235890542994804e-06	1.133816381638164
Fumarate_e0	0.0002797645553124526	0.00015913437252114686	0.8637463746374637
GTP_e0	8.850765055835566e-05	6.15885419618076e-05	1.0623682368236824
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	3.838180614941171e-08	2.506992155443325e-08	1.006045604560456
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	3.998805544476931e-05	2.782488058488379e-05	1.0163946394639465
Glycine_e0	0.000360604015852515	0.0002509894144642965	1.3738343834383437
H+_e0	0.0005090699222321125	0.0003515006816089068	1.2416851685168517
H2O_e0	0.0008919507216744926	0.0006066059753347344	1.0261466146614662
HYXN_e0	0.0	0.0	0.0
