	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.2604	1.0	0.5233853006681515	0.0	7.382941672603606
0.88965	1.0	0.5233853006681515	0.0	0.11345795780506035
1.6289500000000001	0.02127659574468085	0.8333333333333334	0.0	2.442521629443514
Average	1.0	0.5256124721603563	0.0	4.7038711522671734
