	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
2-Oxoglutarate	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
4-Hydroxybenzoate	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
5-Aminolevulinate	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
AMP	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Acetate	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Ala-Ala	bc1009.bc1009	2		0	bc1009.bc1009	2	Metabolite
BET	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
BIOT	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
CMP	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
CO2	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Ca2+	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Chitobiose	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
Chorismate	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Citrate	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
Cl-	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Co2+	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
CoA	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Cu2+	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Cytidine	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
D-Alanine	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
D-Arabinose	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
D-Glucose	bc1016.bc1008.bc1009.bc1009	4	bc1016.bc1008.bc1009	3	bc1016.bc1008.bc1009.bc1009bc1016.bc1008.bc1009	7	Metabolite
Deoxycytidine	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Deoxyguanosine	bc1009.bc1009	2		0	bc1009.bc1009	2	Metabolite
Folate	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Formate	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
GTP	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Glucose-1-phosphate	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
Glycerol	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
Glycine	bc1016.bc1008.bc1009.bc1009	4		0	bc1016.bc1008.bc1009.bc1009	4	Metabolite
