	0.5208	1.2579	Source	Target
bc1009##H+##Microbe##D-Glucose_e0	1.482596427951866	0.0	bc1009	H+
bc1009##UMP##Microbe##D-Glucose_e0	-0.023466982539848136	0.0	bc1009	UMP
bc1009##Formate##Microbe##D-Glucose_e0	-0.0007032619550432512	0.0	bc1009	Formate
bc1009##K+##Microbe##D-Glucose_e0	-0.0007032619550464927	0.0	bc1009	K+
bc1009##S-Adenosyl-L-methionine##Microbe##D-Glucose_e0	-0.0021097858651007322	0.0	bc1009	S-Adenosyl-L-methionine
bc1009##Myristic acid##Microbe##D-Glucose_e0	-0.024544548160883455	0.0	bc1009	Myristic acid
bc1009##Niacin##Microbe##D-Glucose_e0	0.000703261955044923	0.0	bc1009	Niacin
bc1009##Co2+##Microbe##D-Glucose_e0	-0.000703261955047072	0.0	bc1009	Co2+
bc1009##L-Asparagine##Microbe##D-Glucose_e0	-0.05033095340700683	0.0	bc1009	L-Asparagine
bc1009##Heme##Microbe##D-Glucose_e0	-0.0007032619550481935	0.0	bc1009	Heme
bc1009##L-Histidine##Microbe##D-Glucose_e0	-0.019864544803652868	0.0	bc1009	L-Histidine
bc1009##Chorismate##Microbe##D-Glucose_e0	-0.0014065239100867334	0.0	bc1009	Chorismate
bc1009##H2O##Microbe##D-Glucose_e0	3.503342349634889	0.0	bc1009	H2O
bc1009##BET##Microbe##D-Glucose_e0	-0.001406523910059911	0.0	bc1009	BET
bc1009##Zn2+##Microbe##D-Glucose_e0	-0.0007032619550451357	0.0	bc1009	Zn2+
bc1009##L-Threonine##Microbe##D-Glucose_e0	-0.05289772043219793	0.0	bc1009	L-Threonine
bc1009##dATP##Microbe##D-Glucose_e0	-0.004366429591540405	0.0	bc1009	dATP
bc1009##L-Aspartate##Microbe##D-Glucose_e0	-0.05033095340700739	0.0	bc1009	L-Aspartate
bc1009##N-Acetyl-D-glucosamine##Microbe##D-Glucose_e0	-0.025775256582211546	0.0	bc1009	N-Acetyl-D-glucosamine
bc1009##ddca##Microbe##D-Glucose_e0	-0.013063443779901254	0.0	bc1009	ddca
