	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	O2-e0	Glycine-e0	Limosilactobacillus_reuteri_I49	-0.00015083587687773735	0.0006033206109195021	0.00015083587687773735	-1.0	0.012281525836708456	-0.012281525836708456
1	Thiamine	Glycine-e0	Limosilactobacillus_reuteri_I49	-3.7708969219629385e-05	3.770753818285896e-05	3.7708969219629385e-05	-1.0	0.006140762918370109	-0.006140762918370109
2	PAN	Glycine-e0	Limosilactobacillus_reuteri_I49	0.0036224565289097736	0.34797273950217406	0.0036224565289097736	1.0	0.06018684680982859	0.06018684680982859
3	PAN	Phosphate-e0	Limosilactobacillus_reuteri_I49	-13.02677948762581	1520.9326415602811	13.02677948762581	-1.0	3.6092630117000075	-3.6092630117000075
4	Folate-e0	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	-6.089592440980224	2412.2927967416363	6.089592440980224	-1.0	2.4677099588444795	-2.4677099588444795
5	PAN	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	-0.018089548469281014	1.2445730777085766	0.018089548469281014	-1.0	0.13449739205382763	-0.13449739205382763
6	Spermidine-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0005257147301433134	0.001051151321286867	0.0005257147301433134	1.0	0.022928469860488146	0.022928469860488146
7	Pyruvate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.00026285736508379053	0.00026278783034597807	0.00026285736508379053	1.0	0.016212876520956748	0.016212876520956748
8	D-Mannose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0002628573650844178	0.0002627878303472322	0.0002628573650844178	1.0	0.01621287652097609	0.01621287652097609
9	Melitose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.001708572873048474	0.011102785832167424	0.001708572873048474	1.0	0.04133488687596077	0.04133488687596077
10	Folate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.004074289158816089	0.06313477624115854	0.004074289158816089	1.0	0.06383015869333311	0.06383015869333311
11	O2-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-0.00041369324197327694	0.0011677003925665474	0.00041369324197327694	-1.0	0.020339450385231085	-0.020339450385231085
12	Urea-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.00039428604763201296	0.0005912726182974274	0.00039428604763201296	1.0	0.019856637369706207	0.019856637369706207
13	Sucrose	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0010514294603352224	0.004204605285536132	0.0010514294603352224	1.0	0.032425753041914425	0.032425753041914425
14	Thiamine	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.005876581745180206	0.13137759192547882	0.005876581745180206	1.0	0.0766588660572292	0.0766588660572292
15	Riboflavin	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0038114317937183073	0.05525114133033889	0.0038114317937183073	1.0	0.06173679448852449	0.06173679448852449
16	PAN	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-1.031136821561675	4044.1713658856233	1.031136821561675	-1.0	1.015449073839587	-1.015449073839587
17	PAN	Mn2+-e0	Limosilactobacillus_reuteri_I49	-0.07082569314040983	0.04495909124482741	0.07082569314040983	-1.0	0.2661309699009302	-0.2661309699009302
18	PAN	Zn2+-e0	Limosilactobacillus_reuteri_I49	-0.07082569313899263	0.04495909124302818	0.07082569313899263	-1.0	0.2661309698982676	-0.2661309698982676
19	PAN	L-Lysine-e0	Limosilactobacillus_reuteri_I49	-3.647266534702629	119.22596904696596	3.647266534702629	-1.0	1.9097818029038367	-1.9097818029038367
20	Spermidine-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-0.005181283991036568	0.021549391067766665	0.005181283991036568	-1.0	0.07198113635555199	-0.07198113635555199
21	Melitose-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.01366724077657679	0.04581275974446747	0.01366724077657679	1.0	0.11690697488420779	0.11690697488420779
22	Folate-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-2.675877002216124	4206.3347617323525	2.675877002216124	-1.0	1.6358108088089294	-1.6358108088089294
23	O2-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-0.004340365534230602	0.042007051708375175	0.004340365534230602	-1.0	0.06588145060812339	-0.06588145060812339
24	Urea-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.006478363301748992	0.006756976771985929	0.006478363301748992	1.0	0.08048828052424149	0.08048828052424149
25	Sucrose	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.007148317310955135	0.01562779964728745	0.007148317310955135	1.0	0.08454772209205363	0.08454772209205363
26	Thiamine	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-5.366355989427655	16861.28818265323	5.366355989427655	-1.0	2.3165396585052576	-2.3165396585052576
27	Riboflavin	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-8.119889503154052	38219.86168677872	8.119889503154052	-1.0	2.8495419812934943	-2.8495419812934943
28	PAN	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-0.6939690922602106	1831.6614528150633	0.6939690922602106	-1.0	0.8330480731987865	-0.8330480731987865
29	PAN	Sulfate-e0	Limosilactobacillus_reuteri_I49	-0.07082569314021506	0.04495909124458014	0.07082569314021506	-1.0	0.2661309699005643	-0.2661309699005643
30	Spermidine-e0	L-Arginine-e0	Limosilactobacillus_reuteri_I49	0.025321808037169585	0.02351635617167534	0.025321808037169585	1.0	0.15912827541694022	0.15912827541694022
31	PAN	L-Arginine-e0	Limosilactobacillus_reuteri_I49	-0.005973104362091648	0.1356954090584194	0.005973104362091648	-1.0	0.07728586133369834	-0.07728586133369834
