	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
6	bc1012	Fumarate	Microbe	-0.3355551248287553	0.2857733878722306	0.3355551248287553	-1.0	0.5792712014495071	-0.5792712014495071
22	O2	bc1011	Metabolite	0.045179935392169704	0.004861616032161104	0.045179935392169704	1.0	0.21255572302850306	0.21255572302850306
23	Fumarate	bc1012	Metabolite	0.005205539520194886	0.0028701569173724796	0.005205539520194886	1.0	0.07214942494708386	0.07214942494708386
53	bc1012	O2	Microbe	-1.6189039852942004	0.1637887875841895	1.6189039852942004	-1.0	1.2723615780485515	-1.2723615780485515
54	bc1011	O2	Microbe	-1.5410409731777763	0.12290537231481301	1.5410409731777763	-1.0	1.2413867137913859	-1.2413867137913859
75	O2	bc1012	Metabolite	0.03295083235139122	0.015251530282008388	0.03295083235139122	1.0	0.181523641301598	0.181523641301598
109	bc1012	D-Glucose	Microbe	-0.9522267815550265	0.006808476139161958	0.9522267815550265	-1.0	0.9758210807084599	-0.9758210807084599
110	bc1011	D-Glucose	Microbe	-0.8715281586514845	0.039310208019200724	0.8715281586514845	-1.0	0.9335567249243532	-0.9335567249243532
153	D-Glucose	bc1012	Metabolite	0.14625416451815976	0.044161582818050674	0.14625416451815976	1.0	0.382431908342073	0.382431908342073
154	D-Glucose	bc1011	Metabolite	0.19026890216648995	0.015200090729425401	0.19026890216648995	1.0	0.4361982372345055	0.4361982372345055
