	0.0000-0.0000	0.0000-0.0806	0.0806-0.0844	0.0844-0.1212	0.1215-0.1879	0.1879-0.2200	0.2200-0.2200	0.2266-0.2287	0.2287-0.4734	0.4734-0.4736	0.4736-0.4737	0.4737-0.4778	0.4779-0.4949	0.5132-0.7234	0.7234-0.7248	0.7248-0.8957	0.8957-0.9174	0.9174-0.9321	0.9321-0.9414	0.9414-0.9414	0.9414-0.9659	0.9659-0.9678	0.9678-0.9679	0.9679-0.9680	0.9680-0.9770	0.9770-1.0525	1.0525-1.1680	1.1680-1.2682	1.2682-1.2735	1.2735-1.2742	1.2742-1.3005	1.3005-1.3538	1.3538-1.3562	1.3818-2.3159	2.3159-2.3264	2.3265-2.5057	2.5057-2.5132	2.5132-2.5306	2.5306-2.7372	2.7375-2.7523	2.7523-3.1109	3.1109-3.6947	3.6998-3.8267	3.8267-3.8329	3.8329-3.8537	3.8537-3.9029	3.9029-3.9051	3.9051-3.9051	3.9051-3.9653	3.9675-3.9678	3.9678-4.5944	4.7183-5.6740	5.6740-5.6741	5.6741-5.6800	5.6800-5.6886	5.6907-5.6988	5.6988-5.7301	5.7446-5.7453	5.7453-5.7680	5.7680-5.7853	5.7853-6.7483	6.7483-7.0600	7.0600-10.6220	10.6220-20.0000	Source	Target
Blautia_coccoides_YL58##Muribaculum_intestinale_YL27##PAN	-126.68907411838967	-126.68907411844133	-126.68907411815874	-126.6890741177239	-126.68907411767127	-126.68907411642745	-126.68907411750062	-126.68907411800758	-126.68907411705364	-126.68907411708145	-126.68907411722657	-126.68907411710514	-126.68907411707241	-126.68907411710074	-126.68907411716383	-126.6890741171812	-126.68907411718739	-126.68907411718317	-126.68907411718035	-126.68907411701274	-126.68907411702303	-126.68907411726697	-126.6890741170124	-126.68907411704492	-126.68907411717849	-126.68907411700339	-126.68907411718065	-126.68907411736066	-126.68907411699387	-126.68907411712344	-126.68907411719343	-126.6890741170139	-126.68907411698646	-126.68907411693448	-126.68907411693513	-126.68907411691119	-126.68907411687536	-126.68907411691163	-126.68907411689867	-16.68375961174332	-126.68907411603237	-126.68907411601488	-126.68907411531494	-126.68907411671344	-126.68907411673008	-126.68907411977737	-126.68907411602092	-126.68907411635607	-126.68907411635983	-126.68907411689416	-126.68907411691289	-126.6890741169012	-126.68907411688672	-126.68907411689136	-126.68907411655866	-126.68907411691565	-126.68907411692071	-126.68907411693262	-126.68907411690746	-126.68907411693044	-126.68907411692243	-126.68907411690527	-126.6890741169058	-126.68907411691309	Blautia_coccoides_YL58	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##Blautia_coccoides_YL58##PAN	-96.79614652099322	-96.7961465221701	-96.79614652214627	-96.7961465221617	-96.79614652214887	-96.7961465221711	-96.7961465220843	-96.79614652216738	-96.79614652216722	-96.79614652215709	-96.79614652216029	-96.79614652216118	-96.79614652214944	-96.79614652083514	-96.79614652083801	-96.79614652084386	-96.79614654823169	-96.7961465262732	-96.79614652200947	-96.79614652201053	-96.79614652201305	-96.79614652200179	-96.79614652199845	-96.7961465219959	-96.79614652200137	-96.79614652201249	-96.79614652200473	-96.79614655517616	-96.7961465717496	-96.79614649102466	-96.79614652480312	-96.7961465247862	-96.79614649797557	-96.79614653574488	-96.79614651757979	-96.79614651773313	-96.79614651772722	-96.79614651740943	-96.79614651786714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-96.79614651696318	-96.79614651726146	-96.79614651723479	-96.79614651728409	-96.79614651569032	-96.79614650250001	-96.79614651788566	-96.7961465182175	-96.79614651747983	-96.79614651602607	-96.79614651453122	-96.79614651630473	-96.79614651782175	-96.79614651759417	-96.79614651759367	Muribaculum_intestinale_YL27	Blautia_coccoides_YL58
Muribaculum_intestinale_YL27##Blautia_coccoides_YL58##D-Glucose-e0.Riboflavin.Formate-e0-e0.L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.01918837960676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Blautia_coccoides_YL58
Muribaculum_intestinale_YL27##Blautia_coccoides_YL58##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-96.7961465167851	-96.79614651681938	-96.79614651685154	-96.79614651676259	-96.79614651676519	-96.79614651783065	-96.79614651682971	-96.79614651689553	-96.79614651689657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Blautia_coccoides_YL58
