	0.0000-0.0000	0.0000-0.0806	0.0806-0.0843	0.0843-0.1215	0.1215-0.1217	0.1217-0.1886	0.2207-0.2208	0.2208-0.2274	0.2274-0.2294	0.4771-0.4773	0.4773-0.4815	0.4815-0.4816	0.4994-20.0000	Source	Target
Akkermansia_muciniphilaYL44##Muribaculum_intestinale_YL27##PAN	-126.68907411728667	-126.68907411759352	-126.68907411731094	-126.6890741168761	-126.6890741165255	-126.68907411682346	-126.68907411665282	-126.68907411633987	-126.68907411715978	-126.68907411623364	-126.68907411625733	-126.68907411617317	-126.68907411625598	Akkermansia_muciniphilaYL44	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411749763	-126.68907411748876	-126.68907411748881	-126.68907411748881	-126.68907411748884	-126.68907411748896	-126.6890741174889	-126.6890741174889	-126.68907411748879	-126.6890741174886	-126.68907411748887	-126.68907411748899	-126.68907411748876	Muribaculum_intestinale_YL27	Akkermansia_muciniphilaYL44
