	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1012##ddca	-0.004347469559313409	-0.05848056	0.05413309044068659	0.05413309044068659	1.0
bc1010##L-Isoleucine	-0.036881398561293674	-0.47591236	0.4390309614387063	0.4390309614387063	1.0
bc1010##Co2+	-0.0004280219685682492	-0.00552314	0.005095118031431751	0.005095118031431751	1.0
bc1010##Ala-Ala	-0.0038148532062737073	-0.04922633	0.04541147679372629	0.04541147679372629	1.0
O2##bc1012	0.0434562741119513	12.90385895	-12.860402675888048	12.860402675888048	1.0
bc1012##Cu2+	-0.0004877808865640209	-0.00656145	0.006073669113435979	0.006073669113435979	1.0
bc1012##Fumarate	-1.777976548012687	-10.70723154	8.929254991987314	8.929254991987314	1.0
bc1012##4-Hydroxybenzoate	-0.00048778088655719625	-0.00656145	0.006073669113442804	0.006073669113442804	1.0
bc1010##BET	-0.0008560439371353559	-0.01104627	0.010190226062864644	0.010190226062864644	1.0
bc1012##5-Aminolevulinate	-0.0039022470925070816	-0.05249159	0.048589342907492915	0.048589342907492915	1.0
bc1010##BIOT	-0.00042802196856812425	-0.00552314	0.005095118031431876	0.005095118031431876	1.0
bc1012##Ala-Ala	-0.004347469559309586	-0.05848056	0.054133090440690416	0.054133090440690416	1.0
bc1010##L-Asparagine	-0.030632616484611484	-0.39527896	0.36464634351538855	0.36464634351538855	1.0
bc1010##NH3	0.00042802196856684386	0.00552314	-0.0050951180314331565	0.0050951180314331565	1.0
bc1010##L-Proline	-0.028119519345074683	-0.36285031	0.33473079065492534	0.33473079065492534	1.0
bc1010##2-Oxoglutarate	-0.0008560439371343456	-0.01104627	0.010190226062865656	0.010190226062865656	1.0
bc1010##L-Lysine	-0.04353770990384878	-0.56180447	0.5182667600961512	0.5182667600961512	1.0
bc1012##L-Alanine	-0.07873320446617804	-1.05909009	0.9803568855338219	0.9803568855338219	1.0
bc1010##O2	-1.0000000000000022	-12.90385895	11.903858949999998	11.903858949999998	1.0
bc1012##CO2	2.0032222608745442	19.79410827	-17.790886009125455	17.790886009125455	1.0
bc1010##L-Glutamate	-0.021544818214012197	-0.2780113	0.2564664817859878	0.2564664817859878	1.0
bc1012##Glycine	-0.08716482223977245	-1.17250911	1.0853442877602275	1.0853442877602275	1.0
bc1012##dATP	-0.002072058956787516	-0.02787257	0.025800511043212484	0.025800511043212484	1.0
bc1012##L-Cysteine	-0.013236171351797846	-0.17804811	0.16481193864820215	0.16481193864820215	1.0
bc1010##meso-2,6-Diaminopimelate	-0.0038148532062719943	-0.04922633	0.045411476793728006	0.045411476793728006	1.0
bc1010##Spermidine	-0.00042802196856754637	-0.00552314	0.005095118031432454	0.005095118031432454	1.0
bc1012##D-Arabinose	-0.013042408677925742	-0.17544168	0.16239927132207424	0.16239927132207424	1.0
bc1010##L-Leucine	-0.057257861854828306	-0.73884737	0.6815895081451717	0.6815895081451717	1.0
bc1010##Heme	-0.0004280219685660604	-0.00552314	0.00509511803143394	0.00509511803143394	1.0
bc1010##Chorismate	-0.0008560439371334816	-0.01104627	0.01019022606286652	0.01019022606286652	1.0
bc1010##L-Alanine	-0.06908745728988683	-0.8914948	0.8224073427101132	0.8224073427101132	1.0
bc1010##Niacin	0.00042802196856877613	0.00552314	-0.005095118031431224	0.005095118031431224	1.0
bc1012##Acetate	1.7635099228193754	16.56958612	-14.806076197180625	14.806076197180625	1.0
bc1012##Heme	-0.0004877808865620825	-0.00656145	0.006073669113437917	0.006073669113437917	1.0
bc1012##L-Arginine	-0.042882098999380086	-0.57683421	0.5339521110006199	0.5339521110006199	1.0
bc1012##L-Glutamate	-0.0443816124335499	-0.59700512	0.5526235075664501	0.5526235075664501	1.0
bc1010##L-Tyrosine	-0.018406738508493184	-0.23751796	0.2191112214915068	0.2191112214915068	1.0
bc1012##Chorismate	-0.0009755617731391248	-0.0131229	0.012147338226860874	0.012147338226860874	1.0
bc1012##Succinate	1.7779765480127376	10.70723154	-8.929254991987262	8.929254991987262	1.0
bc1012##Zn2+	-0.00048778088656195964	-0.00656145	0.0060736691134380405	0.0060736691134380405	1.0
bc1010##CoA	-0.0008560439371320325	-0.01104627	0.010190226062867968	0.010190226062867968	1.0
bc1012##L-Leucine	-0.06525200262902288	-0.87774592	0.8124939173709771	0.8124939173709771	1.0
bc1010##L-Methionine	-0.01863743928034579	-0.24049489	0.2218574507196542	0.2218574507196542	1.0
bc1012##Mg	-0.0004877808865631288	-0.00656145	0.006073669113436871	0.006073669113436871	1.0
bc1012##L-Glutamine	-0.037107457554846277	-0.49915586	0.4620484024451537	0.4620484024451537	1.0
bc1010##H2O	2.035646666388101	26.26769745	-24.2320507836119	24.2320507836119	1.0
bc1012##L-Isoleucine	-0.04203064938026117	-0.56538083	0.5233501806197388	0.5233501806197388	1.0
bc1012##H+	1.6388006408218638	14.89204276	-13.253242119178136	13.253242119178136	1.0
bc1012##Pyridoxal	-0.00048778088656176887	-0.00656145	0.006073669113438231	0.006073669113438231	1.0
bc1010##Myristic acid	-0.010355832441977467	-0.1336302	0.12327436755802254	0.12327436755802254	1.0
bc1012##K+	-0.00048778088656473666	-0.00656145	0.006073669113435263	0.006073669113435263	1.0
bc1012##Nicotinamide ribonucleotide	-0.0004877808865632764	-0.00656145	0.006073669113436724	0.006073669113436724	1.0
