	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Blautia_coccoides_YL58->Bifidobacterium_animalis_YL2	Blautia_coccoides_YL58	Bifidobacterium_animalis_YL2	-96.7961465169968	Riboflavin	96.7961465169968	-1.0	9.838503266096769	-9.838503266096769
Bifidobacterium_animalis_YL2->Blautia_coccoides_YL58	Bifidobacterium_animalis_YL2	Blautia_coccoides_YL58	-96.79614652010916	PAN	96.79614652010916	-1.0	9.838503266254943	-9.838503266254943
