	Avg_bc1002	Var_bc1002	Avg_bc1010	Var_bc1010	Avg_InAmount	Var_InAmount	Avg_OutAmount	Var_OutAmount	Avg_AllAmount	Var_AllAmount	In	InAmount	Out	OutAmount	All	AllAmount
H2O	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Heme	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
K+	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Alanine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Arginine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Asparagine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Aspartate	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Cysteine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Glutamate	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Glutamine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Histidine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Inositol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Isoleucine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Leucine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Lysine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Malate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Methionine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Phenylalanine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Proline	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Serine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Threonine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Tryptophan	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Tyrosine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
L-Valine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Methanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Mg	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Mn2+	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Myristic acid	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
NADP	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
NH3	0.0	0.0	0.0	0.0	0.999957256392405	1.8269378969843403e-09	0.0	0.0	0.999957256392405	1.8269378969843403e-09	bc1010	1		1	bc1010	1
Na+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Niacin	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Nicotinamide ribonucleotide	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Nitrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Nitrite	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
O2	0.06943867952105989	0.005795272566015515	0.06762709050787757	0.007904016736296565	1.99991451278481	7.307751587937361e-09	0.9096979110975381	0.9903980838114054	2.909612423882348	0.9903980977672875	bc1002.bc1010	1	bc1002.bc1010.bc1010.	3	bc1002.bc1010bc1002.bc1010.bc1010bc1002.bc1010.bc1002.bc1010	3
Oxidized glutathione	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
PAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
PPi	0.0	0.0	0.0	0.0	0.999957256392405	1.8269378969843403e-09	0.0	0.0	0.999957256392405	1.8269378969843403e-09	bc1002	1		1	bc1002	1
Putrescine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Pyridoxal	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Riboflavin	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
S-Adenosyl-L-methionine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Spermidine	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Succinate	0.0	0.0	0.0	0.0	0.999957256392405	1.8269378969843403e-09	0.0	0.0	0.999957256392405	1.8269378969843403e-09	bc1010	1		1	bc1010	1
Sulfate	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
TRHL	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
TTP	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Thiamin	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
UMP	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
Zn2+	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
chromate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
dATP	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
dGTP	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
ddca	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
fe3	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
gamma-butyrobetaine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
meso-2,6-Diaminopimelate	0.0	0.0	0.0	0.0	1.99991451278481	7.307751587937361e-09	0.0	0.0	1.99991451278481	7.307751587937361e-09	bc1002.bc1010	1		1	bc1002.bc1010	1
