	0.3460	0.3495	0.3510	0.4020	0.4047	1.1893	Source	Target
bc1015##L-Aspartate##Microbe	0.0	0.0	0.0	-0.02519941718379251	0.0	0.0	bc1015	L-Aspartate
bc1012##NADP##Microbe	-0.003344501858965292	-4.774652895278564e-14	0.0035097542833023303	0.0	-0.0001347722002646082	0.0	bc1012	NADP
bc1015##CO2##Microbe	0.0	0.0	0.0	0.9062049530849963	0.0	0.0	bc1015	CO2
bc1015##Deoxycytidine##Microbe	0.0	0.0	0.0	-0.0018344374761194476	0.0	0.0	bc1015	Deoxycytidine
bc1012##H+##Microbe	-0.857714013938887	1.1404210908949608e-12	1.299477934561632	0.0	-0.0498990773455541	0.0	bc1012	H+
bc1015##Pyridoxal##Microbe	0.0	0.0	0.0	-0.00035210521945389236	0.0	0.0	bc1015	Pyridoxal
bc1015##UMP##Microbe	0.0	0.0	0.0	-0.011749316137213039	0.0	0.0	bc1015	UMP
bc1012##BIOT##Microbe	-0.0016722509294826086	-8.276365703885347e-15	0.0017548771416355264	0.0	-6.73861001374604e-05	0.0	bc1012	BIOT
bc1015##Heme##Microbe	0.0	0.0	0.0	-0.00035210521945326325	0.0	0.0	bc1015	Heme
bc1012##Fumarate##Microbe	6.8833827526759706e-15	-8.382183835919932e-14	-0.7987682410883956	0.0	1.7987682410884713	0.0	bc1012	Fumarate
bc1015##L-Histidine##Microbe	0.0	0.0	0.0	-0.009945667979412886	0.0	0.0	bc1015	L-Histidine
bc1012##CoA##Microbe	-0.0033445018589648287	1.116919057242427e-13	0.0035097542831400213	0.0	-0.00013477220027258065	0.0	bc1012	CoA
bc1012##L-Glutamine##Microbe	-0.12721486654362366	-7.016609515630989e-14	0.1335005754439763	0.0	-0.005126332169802891	0.0	bc1012	L-Glutamine
bc1015##L-Proline##Microbe	0.0	0.0	0.0	-0.02313205923301571	0.0	0.0	bc1015	L-Proline
bc1012##L-Serine##Microbe	-0.12717435721270767	-4.5852210917018965e-14	0.13345806453988068	0.0	-0.005124699779730853	0.0	bc1012	L-Serine
bc1012##5-Aminolevulinate##Microbe	-0.013378007435765726	2.450817326860033e-14	0.01403901713288581	0.0	-0.0005390888010906474	0.0	bc1012	5-Aminolevulinate
bc1015##L-Lysine##Microbe	0.0	0.0	0.0	-0.0358155796337283	0.0	0.0	bc1015	L-Lysine
bc1012##L-Leucine##Microbe	-0.22370233244586235	-7.926992395823618e-14	0.23475550398377049	0.0	-0.009014453219468532	0.0	bc1012	L-Leucine
bc1012##BET##Microbe	-0.003344501858893625	-3.2172181585465864e-14	0.0035097542832021314	0.0	-0.00013477220022604746	0.0	bc1012	BET
O2##bc1015##Metabolite	0.0	0.0	0.0	-0.15324853629752633	0.0	0.0	O2	bc1015
bc1015##Cl-##Microbe	0.0	0.0	0.0	-0.00035210521945308197	0.0	0.0	bc1015	Cl-
bc1012##Co2+##Microbe	-0.0016722509294738097	-2.4424906541753444e-15	0.0017548771416201331	0.0	-6.738610013701306e-05	0.0	bc1012	Co2+
bc1015##H2O##Microbe	0.0	0.0	0.0	1.6535710136459185	0.0	0.0	bc1015	H2O
bc1012##L-Isoleucine##Microbe	-0.14409296146869072	-7.527312106958561e-14	0.15121262000380953	0.0	-0.005806462749906406	0.0	bc1012	L-Isoleucine
bc1012##Succinate##Microbe	4.8627768478581856e-14	2.220446049250313e-15	0.7987682410884427	0.0	-1.798768241088497	0.0	bc1012	Succinate
Fumarate##bc1012##Metabolite	-0.8169116955397281	-2.3514523661560816e-13	0.7829132233184389	0.0	0.0	0.0	Fumarate	bc1012
bc1012##Ala-Ala##Microbe	-0.014904356057620503	4.9661663670264033e-14	0.015640782908218145	0.0	-0.0006005955279011401	0.0	bc1012	Ala-Ala
bc1015##Niacin##Microbe	0.0	0.0	0.0	0.00035210521945362207	0.0	0.0	bc1015	Niacin
bc1015##PPi##Microbe	0.0	0.0	0.0	0.0034646945071531024	0.0	0.0	bc1015	PPi
bc1012##Zn2+##Microbe	-0.0016722509294840651	1.6285583992470265e-14	0.001754877141611657	0.0	-6.738610013661852e-05	0.0	bc1012	Zn2+
bc1015##Spermidine##Microbe	0.0	0.0	0.0	-0.00035210521945413343	0.0	0.0	bc1015	Spermidine
bc1015##L-Valine##Microbe	0.0	0.0	0.0	-0.044196760515256846	0.0	0.0	bc1015	L-Valine
bc1015##GTP##Microbe	0.0	0.0	0.0	-0.016990286645920567	0.0	0.0	bc1015	GTP
bc1015##D-Glucose##Microbe	0.0	0.0	0.0	-0.45017895400194696	0.0	0.0	bc1015	D-Glucose
bc1012##L-Threonine##Microbe	-0.1257828061439668	-6.222800053024002e-14	0.13199775668843414	0.0	-0.005068624941906741	0.0	bc1012	L-Threonine
bc1015##Mn2+##Microbe	0.0	0.0	0.0	-0.0003521052194543979	0.0	0.0	bc1015	Mn2+
bc1015##4-Hydroxybenzoate##Microbe	0.0	0.0	0.0	-0.00035210521944316266	0.0	0.0	bc1015	4-Hydroxybenzoate
bc1012##L-Asparagine##Microbe	-0.1196794210356785	-4.346523141407488e-14	0.12559280224990949	0.0	-0.004822679005908083	0.0	bc1012	L-Asparagine
bc1015##Deoxyguanosine##Microbe	0.0	0.0	0.0	-0.0003521052194564659	0.0	0.0	bc1015	Deoxyguanosine
bc1012##Chorismate##Microbe	-0.003344501858955739	-2.4150820232549108e-14	0.003509754283265611	0.0	-0.00013477220027379496	0.0	bc1012	Chorismate
bc1012##ddca##Microbe	-0.014904356057618334	-1.922767500772693e-14	0.015640782908285515	0.0	-0.0006005955278973064	0.0	bc1012	ddca
bc1012##Folate##Microbe	-0.005016752788402287	5.335662467409463e-14	0.005264631424779294	0.0	-0.00020215830040992613	0.0	bc1012	Folate
bc1015##dATP##Microbe	0.0	0.0	0.0	-0.002186159280375649	0.0	0.0	bc1015	dATP
bc1015##N-Acetyl-D-glucosamine##Microbe	0.0	0.0	0.0	-0.012905009733906434	0.0	0.0	bc1015	N-Acetyl-D-glucosamine
bc1015##BIOT##Microbe	0.0	0.0	0.0	-0.00035210521945384726	0.0	0.0	bc1015	BIOT
bc1012##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.07424073841571291	1.7819079545233762e-14	0.07790898634065846	0.0	-0.0029916525952616603	0.0	bc1012	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1015##CMP##Microbe	0.0	0.0	0.0	-0.01055297307199643	0.0	0.0	bc1015	CMP
bc1012##L-Glutamate##Microbe	-0.1521527281781502	1.2778667013435552e-13	0.15967062120181313	0.0	-0.006131244298534393	0.0	bc1012	L-Glutamate
bc1015##S-Adenosyl-L-methionine##Microbe	0.0	0.0	0.0	-0.0010563156583549577	0.0	0.0	bc1015	S-Adenosyl-L-methionine
bc1012##dGTP##Microbe	-0.010315749924478115	-5.2610693579424606e-14	0.010825452940186024	0.0	-0.0004156901007748557	0.0	bc1012	dGTP
bc1012##Mg##Microbe	-0.0016722509294634332	-1.6446913275736108e-14	0.001754877141622988	0.0	-6.738610013746777e-05	0.0	bc1012	Mg
bc1015##Formate##Microbe	0.0	0.0	0.0	-0.0003521052194544718	0.0	0.0	bc1015	Formate
bc1015##L-Serine##Microbe	0.0	0.0	0.0	-0.026777533303148797	0.0	0.0	bc1015	L-Serine
