	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
4-Hydroxybenzoate	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
5-Aminolevulinate	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
AMP	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Acetate	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Ala-Ala	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
BIOT	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
CMP	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
CO2	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Ca2+	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Chorismate	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Cl-	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Co2+	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
CoA	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Cu2+	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
D-Arabinose	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
D-Glucose	bc1015.bc1012.bc1012.bc1012.bc1015	5	bc1012.bc1015	2	bc1015.bc1012.bc1012.bc1012.bc1015bc1012.bc1015	7	Metabolite
Deoxycytidine	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Deoxyguanosine	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Folate	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Formate	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
Fumarate	bc1012.bc1012.bc1012	3	bc1012	1	bc1012.bc1012.bc1012bc1012	4	Metabolite
GTP	bc1015.bc1012.bc1012.bc1012.bc1015	5		0	bc1015.bc1012.bc1012.bc1012.bc1015	5	Metabolite
