	0.0000-0.7682	0.7682-0.7682	0.7707-1.5341	1.5341-2.0000	Source	Target
bc1010##L-Arginine##Microbe	-0.037628535548724126	-0.037628535548724126	-0.0323505677565889	-0.0323505677565889	bc1010	L-Arginine
bc1010##GTP##Microbe	-0.02065353063493762	-0.02065353063493762	-0.01775656247246788	-0.01775656247246788	bc1010	GTP
bc1010##D-Glucose##Microbe	-0.5655422262276018	-0.5655422262276018	-1.000000000000002	-1.000000000000002	bc1010	D-Glucose
bc1011##NADP##Microbe	-0.0008574813046767902	-0.0015162032472771207	-0.0015162032472771207	-0.0015162032472771207	bc1011	NADP
bc1010##4-Hydroxybenzoate##Microbe	-0.0004280219685686679	-0.0004280219685686679	-0.0003679854528998147	-0.0003679854528998147	bc1010	4-Hydroxybenzoate
bc1010##Deoxyguanosine##Microbe	-0.0004280219685678887	-0.0004280219685678887	-0.0003679854528940613	-0.0003679854528940613	bc1010	Deoxyguanosine
bc1010##Acetate##Microbe	0.8742067936044142	0.8742067936044142	1.7791532945242376	1.7791532945242376	bc1010	Acetate
bc1010##dATP##Microbe	-0.0016597768706660288	-0.0016597768706660288	-0.0014269682126152787	-0.0014269682126152787	bc1010	dATP
bc1011##H+##Microbe	0.7828635106273613	1.384263645765944	1.384263645765944	1.384263645765944	bc1011	H+
bc1010##L-Aspartate##Microbe	-0.030632616484611856	-0.030632616484611856	-0.026335931513036728	-0.026335931513036728	bc1010	L-Aspartate
bc1011##Oxidized glutathione##Microbe	-0.00021437032617179855	-0.0003790508118237895	-0.0003790508118237895	-0.0003790508118237895	bc1011	Oxidized glutathione
bc1011##CoA##Microbe	-0.0008574813047058282	-0.0015162032473285225	-0.0015162032473285225	-0.0015162032473285225	bc1011	CoA
bc1010##CMP##Microbe	-0.012828279897476449	-0.012828279897476449	-0.01102892079035865	-0.01102892079035865	bc1010	CMP
bc1011##L-Glutamine##Microbe	-0.048329804310605594	-0.085457030767138	-0.085457030767138	-0.085457030767138	bc1011	L-Glutamine
bc1010##S-Adenosyl-L-methionine##Microbe	-0.0012840659057019655	-0.0012840659057019655	-0.0011039563586688257	-0.0011039563586688257	bc1010	S-Adenosyl-L-methionine
bc1011##5-Aminolevulinate##Microbe	-0.0034299252187462966	-0.00606481298917788	-0.00606481298917788	-0.00606481298917788	bc1011	5-Aminolevulinate
bc1011##BET##Microbe	-0.000857481304688981	-0.0015162032472987269	-0.0015162032472987269	-0.0015162032472987269	bc1011	BET
bc1010##D-Arabinose##Microbe	-0.01144455961881058	-0.01144455961881058	-0.009839288082683048	-0.009839288082683048	bc1010	D-Arabinose
bc1010##K+##Microbe	-0.00042802196856684386	-0.00042802196856684386	-0.0003679854528901139	-0.0003679854528901139	bc1010	K+
bc1011##Co2+##Microbe	-0.0004287406523436731	-0.0007581016236478824	-0.0007581016236478824	-0.0007581016236478824	bc1011	Co2+
bc1010##Nicotinamide ribonucleotide##Microbe	-0.0004280219685683248	-0.0004280219685683248	-0.0003679854528924252	-0.0003679854528924252	bc1010	Nicotinamide ribonucleotide
bc1011##L-Isoleucine##Microbe	-0.036943325435999916	-0.06532339502421336	-0.06532339502421336	-0.06532339502421336	bc1011	L-Isoleucine
bc1010##TRHL##Microbe	-0.009034576948351122	-0.009034576948351122	-0.007767341711770869	-0.007767341711770869	bc1010	TRHL
bc1010##Thiamin##Microbe	-0.0004280219685670963	-0.0004280219685670963	-0.00036798545288822744	-0.00036798545288822744	bc1010	Thiamin
O2##bc1011##Metabolite	0.15278557913560206	0.0	0.0	0.0	O2	bc1011
bc1010##L-Lysine##Microbe	-0.04353770990384878	-0.04353770990384878	-0.03743089157396383	-0.03743089157396383	bc1010	L-Lysine
bc1010##fe3##Microbe	-0.001284065905708344	-0.001284065905708344	-0.0011039563586712003	-0.0011039563586712003	bc1010	fe3
bc1010##TTP##Microbe	-0.0016597768706663203	-0.0016597768706663203	-0.0014269682126065574	-0.0014269682126065574	bc1010	TTP
bc1010##Cl-##Microbe	-0.00042802196856808945	-0.00042802196856808945	-0.00036798545288751366	-0.00036798545288751366	bc1010	Cl-
bc1010##H2O##Microbe	2.035646666388101	2.035646666388101	2.7776837648651838	2.7776837648651838	bc1010	H2O
bc1011##Zn2+##Microbe	-0.0004287406523451301	-0.0007581016236506595	-0.0007581016236506595	-0.0007581016236506595	bc1011	Zn2+
bc1011##AMP##Microbe	-0.011751142378306633	-0.02077843579332687	-0.02077843579332687	-0.02077843579332687	bc1011	AMP
bc1011##D-Alanine##Microbe	-0.007642517311564222	-0.013513541930262054	-0.013513541930262054	-0.013513541930262054	bc1011	D-Alanine
bc1010##Putrescine##Microbe	-0.00042802196856711985	-0.00042802196856711985	-0.00036798545289059675	-0.00036798545289059675	bc1010	Putrescine
bc1010##Ca2+##Microbe	-0.00042802196856864185	-0.00042802196856864185	-0.0003679854528904564	-0.0003679854528904564	bc1010	Ca2+
bc1011##L-Threonine##Microbe	-0.0322488697176126	-0.057022632120583824	-0.057022632120583824	-0.057022632120583824	bc1011	L-Threonine
bc1011##L-Asparagine##Microbe	-0.03068405114481698	-0.05425571115270685	-0.05425571115270685	-0.05425571115270685	bc1011	L-Asparagine
bc1011##Chorismate##Microbe	-0.0008574813046945209	-0.0015162032473085131	-0.0015162032473085131	-0.0015162032473085131	bc1011	Chorismate
bc1011##ddca##Microbe	-0.013411812510559186	-0.023714842025677946	-0.023714842025677946	-0.023714842025677946	bc1011	ddca
bc1011##Folate##Microbe	-0.0012862219570316507	-0.0022743048709448627	-0.0022743048709448627	-0.0022743048709448627	bc1011	Folate
bc1010##L-Valine##Microbe	-0.05372594155061478	-0.05372594155061478	-0.04619007056942811	-0.04619007056942811	bc1010	L-Valine
bc1010##Glycerol##Microbe	-0.009501165896947241	-0.009501165896947241	-0.008168484545934732	-0.008168484545934732	bc1010	Glycerol
bc1011##Glycine##Microbe	-0.07661452873213119	-0.13547023896462967	-0.13547023896462967	-0.13547023896462967	bc1011	Glycine
bc1010##Mn2+##Microbe	-0.00042802196856917804	-0.00042802196856917804	-0.00036798545288943237	-0.00036798545288943237	bc1010	Mn2+
bc1011##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.019034238258016065	-0.033656446733995385	-0.033656446733995385	-0.033656446733995385	bc1011	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1011##L-Glutamate##Microbe	-0.023295956329484533	-0.04119204050577506	-0.04119204050577506	-0.04119204050577506	bc1011	L-Glutamate
bc1011##dGTP##Microbe	-0.0030646187427756768	-0.005418876031605606	-0.005418876031605606	-0.005418876031605606	bc1011	dGTP
bc1011##Mg##Microbe	-0.0004287406523446112	-0.0007581016236495775	-0.0007581016236495775	-0.0007581016236495775	bc1011	Mg
bc1011##L-Tyrosine##Microbe	-0.018437644922939967	-0.03260154705628514	-0.03260154705628514	-0.03260154705628514	bc1011	L-Tyrosine
bc1011##Riboflavin##Microbe	-0.001286221957036697	-0.0022743048709537948	-0.0022743048709537948	-0.0022743048709537948	bc1011	Riboflavin
bc1010##BIOT##Microbe	-0.00042802196856812425	-0.00042802196856812425	-0.0003679854528887149	-0.0003679854528887149	bc1010	BIOT
bc1011##O2##Microbe	-0.9999999999999967	-1.7682056028599495	-1.7682056028599495	-1.7682056028599495	bc1011	O2
bc1010##CoA##Microbe	-0.0008560439371320325	-0.0008560439371320325	-0.00073597090578264	-0.00073597090578264	bc1010	CoA
bc1010##Fumarate##Microbe	-0.00042802196857152615	-0.00042802196857152615	-0.00036798545290220693	-0.00036798545290220693	bc1010	Fumarate
bc1010##L-Glutamine##Microbe	-0.04910483459504716	-0.04910483459504716	-0.042217143334918474	-0.042217143334918474	bc1010	L-Glutamine
bc1010##L-Serine##Microbe	-0.03297900924325392	-0.03297900924325392	-0.028353207413231555	-0.028353207413231555	bc1010	L-Serine
bc1010##5-Aminolevulinate##Microbe	-0.0034241757485407908	-0.0034241757485407908	-0.0029438836231247692	-0.0029438836231247692	bc1010	5-Aminolevulinate
bc1010##L-Methionine##Microbe	-0.01863743928034579	-0.01863743928034579	-0.016023258238876962	-0.016023258238876962	bc1010	L-Methionine
bc1010##L-Leucine##Microbe	-0.057257861854828306	-0.057257861854828306	-0.04922658595452236	-0.04922658595452236	bc1010	L-Leucine
bc1010##BET##Microbe	-0.0008560439371353559	-0.0008560439371353559	-0.000735970905779966	-0.000735970905779966	bc1010	BET
bc1010##Co2+##Microbe	-0.0004280219685682492	-0.0004280219685682492	-0.0003679854528914017	-0.0003679854528914017	bc1010	Co2+
bc1010##L-Isoleucine##Microbe	-0.036881398561293674	-0.036881398561293674	-0.03170822796359227	-0.03170822796359227	bc1010	L-Isoleucine
bc1011##L-Phenylalanine##Microbe	-0.023608349772176854	-0.041744416341440715	-0.041744416341440715	-0.041744416341440715	bc1011	L-Phenylalanine
bc1010##Succinate##Microbe	0.0004280219685770172	0.0004280219685770172	0.0003679854528347185	0.0003679854528347185	bc1010	Succinate
bc1011##Myristic acid##Microbe	-0.009515739424177225	-0.01682578376518557	-0.01682578376518557	-0.01682578376518557	bc1011	Myristic acid
bc1011##Cu2+##Microbe	-0.0004287406523448992	-0.0007581016236502389	-0.0007581016236502389	-0.0007581016236502389	bc1011	Cu2+
bc1010##Ala-Ala##Microbe	-0.0038148532062737073	-0.0038148532062737073	-0.003279762694219911	-0.003279762694219911	bc1010	Ala-Ala
bc1011##meso-2,6-Diaminopimelate##Microbe	-0.003821258655783422	-0.0067567709651336445	-0.0067567709651336445	-0.0067567709651336445	bc1011	meso-2,6-Diaminopimelate
bc1011##L-Arginine##Microbe	-0.03769171692733778	-0.06664670505233028	-0.06664670505233028	-0.06664670505233028	bc1011	L-Arginine
bc1011##Sulfate##Microbe	-0.00042874065234605575	-0.0007581016236521213	-0.0007581016236521213	-0.0007581016236521213	bc1011	Sulfate
bc1011##L-Cysteine##Microbe	-0.011634085910784641	-0.020571455891603446	-0.020571455891603446	-0.020571455891603446	bc1011	L-Cysteine
bc1010##NH3##Microbe	0.00042802196856684386	0.00042802196856684386	0.0003679854528901139	0.0003679854528901139	bc1010	NH3
bc1010##Zn2+##Microbe	-0.0004280219685693922	-0.0004280219685693922	-0.0003679854528921643	-0.0003679854528921643	bc1010	Zn2+
bc1011##L-Tryptophan##Microbe	-0.007211772552883939	-0.012751896634561057	-0.012751896634561057	-0.012751896634561057	bc1011	L-Tryptophan
bc1011##Adenosine##Microbe	-0.004653380678325527	-0.00822813378765522	-0.00822813378765522	-0.00822813378765522	bc1011	Adenosine
bc1011##Nitrite##Microbe	0.0021437032617463146	0.003790508118288886	0.003790508118288886	0.003790508118288886	bc1011	Nitrite
bc1011##L-Alanine##Microbe	-0.06920346076259143	-0.12236594705771328	-0.12236594705771328	-0.12236594705771328	bc1011	L-Alanine
bc1011##Acetate##Microbe	0.8729237249255308	1.54350862128271	1.54350862128271	1.54350862128271	bc1011	Acetate
bc1010##Chorismate##Microbe	-0.0008560439371334816	-0.0008560439371334816	-0.0007359709057786687	-0.0007359709057786687	bc1010	Chorismate
bc1010##Folate##Microbe	-0.001284065905705528	-0.001284065905705528	-0.0011039563586734895	-0.0011039563586734895	bc1010	Folate
bc1010##2-Oxoglutarate##Microbe	-0.0008560439371343456	-0.0008560439371343456	-0.0007359709057812303	-0.0007359709057812303	bc1010	2-Oxoglutarate
bc1011##L-Aspartate##Microbe	-0.03068405114481932	-0.05425571115271136	-0.05425571115271136	-0.05425571115271136	bc1011	L-Aspartate
bc1011##CO2##Microbe	1.1067822830501668	1.9570186340354394	1.9570186340354394	1.9570186340354394	bc1011	CO2
bc1011##Deoxycytidine##Microbe	-0.0034933593951217328	-0.006176977655257704	-0.006176977655257704	-0.006176977655257704	bc1011	Deoxycytidine
bc1010##NADP##Microbe	-0.0008560439371292261	-0.0008560439371292261	-0.000735970905758929	-0.000735970905758929	bc1010	NADP
bc1011##UMP##Microbe	-0.01430654584752483	-0.025296914525166154	-0.025296914525166154	-0.025296914525166154	bc1011	UMP
bc1011##Pyridoxal##Microbe	-0.0004287406523459267	-0.000758101623651906	-0.000758101623651906	-0.000758101623651906	bc1011	Pyridoxal
bc1010##L-Glutamate##Microbe	-0.021544818214012197	-0.021544818214012197	-0.018522833569561564	-0.018522833569561564	bc1010	L-Glutamate
bc1010##dGTP##Microbe	-0.0027986405597875148	-0.0027986405597875148	-0.002406089148445489	-0.002406089148445489	bc1010	dGTP
bc1011##Heme##Microbe	-0.0004287406523443221	-0.0007581016236490637	-0.0007581016236490637	-0.0007581016236490637	bc1011	Heme
bc1010##Mg##Microbe	-0.00042802196856743605	-0.00042802196856743605	-0.00036798545288450977	-0.00036798545288450977	bc1010	Mg
bc1010##L-Tyrosine##Microbe	-0.018406738508493184	-0.018406738508493184	-0.01582491671847327	-0.01582491671847327	bc1010	L-Tyrosine
bc1010##H+##Microbe	0.7846525849736092	0.7846525849736092	1.7021604099498184	1.7021604099498184	bc1010	H+
bc1011##L-Histidine##Microbe	-0.012110335041635676	-0.021413562273131577	-0.021413562273131577	-0.021413562273131577	bc1011	L-Histidine
bc1011##L-Proline##Microbe	-0.028166734310322104	-0.049804577421779045	-0.049804577421779045	-0.049804577421779045	bc1011	L-Proline
bc1010##Oxidized glutathione##Microbe	-0.0002140109842830976	-0.0002140109842830976	-0.00018399272644605257	-0.00018399272644605257	bc1010	Oxidized glutathione
bc1011##L-Lysine##Microbe	-0.04361081326790983	-0.07711288436559789	-0.07711288436559789	-0.07711288436559789	bc1011	L-Lysine
bc1010##O2##Microbe	-1.0000000000000022	-1.0000000000000022	-1.8873021126347456	-1.8873021126347456	bc1010	O2
bc1011##Cl-##Microbe	-0.00042874065234430465	-0.0007581016236490309	-0.0007581016236490309	-0.0007581016236490309	bc1011	Cl-
bc1011##H2O##Microbe	2.042706912113536	3.611925806999925	3.611925806999925	3.611925806999925	bc1011	H2O
bc1011##Niacin##Microbe	0.00042874065234300247	0.0007581016236469927	0.0007581016236469927	0.0007581016236469927	bc1011	Niacin
bc1011##Spermidine##Microbe	-0.00042874065234489755	-0.0007581016236507234	-0.0007581016236507234	-0.0007581016236507234	bc1011	Spermidine
bc1011##L-Valine##Microbe	-0.05381615178614316	-0.09515802111262028	-0.09515802111262028	-0.09515802111262028	bc1011	L-Valine
bc1010##Cu2+##Microbe	-0.00042802196856972155	-0.00042802196856972155	-0.00036798545289013916	-0.00036798545289013916	bc1010	Cu2+
bc1011##GTP##Microbe	-0.020688209596520866	-0.03658100812170934	-0.03658100812170934	-0.03658100812170934	bc1011	GTP
bc1010##meso-2,6-Diaminopimelate##Microbe	-0.0038148532062719943	-0.0038148532062719943	-0.003279762694220352	-0.003279762694220352	bc1010	meso-2,6-Diaminopimelate
bc1010##Sulfate##Microbe	-0.00042802196856825387	-0.00042802196856825387	-0.0003679854528903666	-0.0003679854528903666	bc1010	Sulfate
bc1010##AMP##Microbe	-0.010947842164899267	-0.010947842164899267	-0.00941224271905092	-0.00941224271905092	bc1010	AMP
bc1010##L-Cysteine##Microbe	-0.011614584077313878	-0.011614584077313878	-0.00998546405482962	-0.00998546405482962	bc1010	L-Cysteine
bc1011##D-Glucose##Microbe	-0.5655450918052501	-0.999999999999997	-0.999999999999997	-0.999999999999997	bc1011	D-Glucose
bc1011##4-Hydroxybenzoate##Microbe	-0.00042874065234112225	-0.000758101623643405	-0.000758101623643405	-0.000758101623643405	bc1011	4-Hydroxybenzoate
bc1011##Mn2+##Microbe	-0.00042874065234409307	-0.0007581016236486617	-0.0007581016236486617	-0.0007581016236486617	bc1011	Mn2+
bc1010##L-Tryptophan##Microbe	-0.007199683697050819	-0.007199683697050819	-0.0061898198234656785	-0.0061898198234656785	bc1010	L-Tryptophan
bc1011##Deoxyguanosine##Microbe	-0.00042874065234495414	-0.0007581016236501806	-0.0007581016236501806	-0.0007581016236501806	bc1011	Deoxyguanosine
bc1010##Adenosine##Microbe	-0.005429182532255864	-0.005429182532255864	-0.00466765806346021	-0.00466765806346021	bc1010	Adenosine
bc1010##Nitrite##Microbe	0.001712087874259175	0.001712087874259175	0.0014719418115524048	0.0014719418115524048	bc1010	Nitrite
bc1010##L-Alanine##Microbe	-0.06908745728988683	-0.06908745728988683	-0.05939690279184112	-0.05939690279184112	bc1010	L-Alanine
bc1010##L-Threonine##Microbe	-0.03219481200378336	-0.03219481200378336	-0.027679005625674064	-0.027679005625674064	bc1010	L-Threonine
bc1011##dATP##Microbe	-0.001401014538498004	-0.002477281756660429	-0.002477281756660429	-0.002477281756660429	bc1011	dATP
bc1010##L-Asparagine##Microbe	-0.030632616484611484	-0.030632616484611484	-0.026335931513041245	-0.026335931513041245	bc1010	L-Asparagine
bc1010##ddca##Microbe	-0.012533286795649867	-0.012533286795649867	-0.01077530490578108	-0.01077530490578108	bc1010	ddca
bc1011##BIOT##Microbe	-0.0004287406523462478	-0.0007581016236524691	-0.0007581016236524691	-0.0007581016236524691	bc1011	BIOT
bc1010##Glycine##Microbe	-0.07605808036271322	-0.07605808036271322	-0.06538979118716708	-0.06538979118716708	bc1010	Glycine
bc1011##CMP##Microbe	-0.012849819625166927	-0.022721123056961952	-0.022721123056961952	-0.022721123056961952	bc1011	CMP
bc1011##S-Adenosyl-L-methionine##Microbe	-0.0012862219570340487	-0.002274304870949113	-0.002274304870949113	-0.002274304870949113	bc1011	S-Adenosyl-L-methionine
bc1010##CO2##Microbe	1.1068172984247227	1.1068172984247227	1.979136679137976	1.979136679137976	bc1010	CO2
bc1010##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.019002331793892994	-0.019002331793892994	-0.01633696909186104	-0.01633696909186104	bc1010	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1010##Deoxycytidine##Microbe	-0.003226662528354575	-0.003226662528354575	-0.0027740746013366984	-0.0027740746013366984	bc1010	Deoxycytidine
bc1011##Formate##Microbe	-0.000428740652342662	-0.0007581016236461274	-0.0007581016236461274	-0.0007581016236461274	bc1011	Formate
bc1011##D-Arabinose##Microbe	-0.011463775967364757	-0.02027031289542568	-0.02027031289542568	-0.02027031289542568	bc1011	D-Arabinose
bc1011##L-Serine##Microbe	-0.03260564303583227	-0.05765348070081069	-0.05765348070081069	-0.05765348070081069	bc1011	L-Serine
bc1011##K+##Microbe	-0.00042874065234464135	-0.0007581016236481392	-0.0007581016236481392	-0.0007581016236481392	bc1011	K+
bc1011##L-Methionine##Microbe	-0.01866873306019428	-0.03301015839533251	-0.03301015839533251	-0.03301015839533251	bc1011	L-Methionine
bc1011##L-Leucine##Microbe	-0.057354002472464305	-0.10141366851825481	-0.10141366851825481	-0.10141366851825481	bc1011	L-Leucine
bc1010##UMP##Microbe	-0.014282564257839837	-0.014282564257839837	-0.012279219906466793	-0.012279219906466793	bc1010	UMP
bc1011##Nicotinamide ribonucleotide##Microbe	-0.0004287406523409757	-0.0007581016236431497	-0.0007581016236431497	-0.0007581016236431497	bc1011	Nicotinamide ribonucleotide
bc1010##Pyridoxal##Microbe	-0.0004280219685698141	-0.0004280219685698141	-0.00036798545289300547	-0.00036798545289300547	bc1010	Pyridoxal
bc1011##TRHL##Microbe	-0.009049746739535463	-0.01600181288931027	-0.01600181288931027	-0.01600181288931027	bc1011	TRHL
bc1010##Riboflavin##Microbe	-0.001284065905704562	-0.001284065905704562	-0.0011039563586690449	-0.0011039563586690449	bc1010	Riboflavin
bc1010##Heme##Microbe	-0.0004280219685660604	-0.0004280219685660604	-0.00036798545288583916	-0.00036798545288583916	bc1010	Heme
bc1010##L-Histidine##Microbe	-0.012090034887496852	-0.012090034887496852	-0.010394225741287122	-0.010394225741287122	bc1010	L-Histidine
bc1011##Thiamin##Microbe	-0.00042874065234550156	-0.0007581016236511467	-0.0007581016236511467	-0.0007581016236511467	bc1011	Thiamin
bc1010##L-Proline##Microbe	-0.028119519345074683	-0.028119519345074683	-0.0241753340274857	-0.0241753340274857	bc1010	L-Proline
bc1011##TTP##Microbe	-0.0014010145384934288	-0.0024772817566523346	-0.0024772817566523346	-0.0024772817566523346	bc1011	TTP
bc1011##fe3##Microbe	-0.001286221957037007	-0.002274304870954341	-0.002274304870954341	-0.002274304870954341	bc1011	fe3
bc1011##Putrescine##Microbe	-0.0004287406523454754	-0.0007581016236511013	-0.0007581016236511013	-0.0007581016236511013	bc1011	Putrescine
bc1010##L-Phenylalanine##Microbe	-0.023568775876184788	-0.023568775876184788	-0.020262900742841858	-0.020262900742841858	bc1010	L-Phenylalanine
bc1011##Ca2+##Microbe	-0.0004287406523427215	-0.0007581016236462152	-0.0007581016236462152	-0.0007581016236462152	bc1011	Ca2+
O2##bc1010##Metabolite	0.1525294697219451	0.1525294697219451	0.0	0.0	O2	bc1010
bc1010##Niacin##Microbe	0.00042802196856877613	0.00042802196856877613	0.0003679854528936044	0.0003679854528936044	bc1010	Niacin
bc1010##Myristic acid##Microbe	-0.010355832441977467	-0.010355832441977467	-0.008903271259582624	-0.008903271259582624	bc1010	Myristic acid
bc1010##Spermidine##Microbe	-0.00042802196856754637	-0.00042802196856754637	-0.0003679854528987371	-0.0003679854528987371	bc1010	Spermidine
bc1011##Glycerol##Microbe	-0.009517119129007283	-0.016828223366996353	-0.016828223366996353	-0.016828223366996353	bc1011	Glycerol
D-Glucose##bc1011##Metabolite	0.0	0.2701563170637754	0.2701563170637754	0.2701563170637754	D-Glucose	bc1011
