	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
4-Hydroxybenzoate	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
5-Aminolevulinate	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
AMP	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Acetate	bc1009.bc1015.bc1001	3		0	bc1009.bc1015.bc1001	3	Metabolite
Adenosine	bc1001	1	bc1001	1	bc1001bc1001	2	Metabolite
Ala-Ala	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Arsenate	bc1015	1		0	bc1015	1	Metabolite
Arsenite	bc1015	1	bc1015	1	bc1015bc1015	2	Metabolite
BET	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
BIOT	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
CMP	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
CO2	bc1009.bc1015.bc1001	3		0	bc1009.bc1015.bc1001	3	Metabolite
Ca2+	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Chorismate	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Cl-	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Co2+	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
CoA	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Cu2+	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
D-Arabinose	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
D-Glucose	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Deoxycytidine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Deoxyguanosine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Folate	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Formate	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
GTP	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Glycerol	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Glycine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
H+	bc1009.bc1015.bc1001	3		0	bc1009.bc1015.bc1001	3	Metabolite
H2O	bc1009.bc1015.bc1001	3		0	bc1009.bc1015.bc1001	3	Metabolite
Heme	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
K+	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Alanine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Arginine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Asparagine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Aspartate	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Cysteine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Glutamate	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Glutamine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Histidine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Isoleucine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Leucine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Lysine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Methionine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Phenylalanine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Proline	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Serine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Threonine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Tryptophan	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Tyrosine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
L-Valine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Mg	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Mn2+	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
Myristic acid	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
N-Acetyl-D-glucosamine	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
NADP	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001	3	bc1009.bc1015.bc1001bc1009.bc1015.bc1001	6	Metabolite
NH3	bc1009.bc1015	2		0	bc1009.bc1015	2	Metabolite
