	0.0006	0.0009	0.0010	0.0017	0.0023	0.0026	0.0033	0.0044	0.0048	0.0057	0.0058	0.0083	0.0097	0.0117	0.0120	0.0121	0.0128	0.0138	0.0212	0.1018	0.1028	0.1364	0.2069	0.2077	0.2083	0.2085	0.2088	0.2091	0.2102	0.2105	0.2123	0.2139	0.2148	0.2155	0.2316	0.2319	0.2325	0.2326	0.2328	0.2343	0.2432	0.2801	0.2849	0.2898	0.3009	0.3038	0.3076	0.3168	0.3241	0.3259	0.3303	0.3349	0.3360	0.3363	0.3574	0.3993	0.4879	0.4880	0.4883	0.5221	0.5232	0.5236	0.5360	0.5512	0.5546	0.5549	0.5558	0.5598	0.5782	0.5787	0.5789	0.5953	0.6582	0.6584	0.6586	0.6615	0.6616	0.6703	0.6885	0.6920	0.7278	0.7354	0.7372	0.7432	0.7792	0.8249	0.9112	0.9166	2.6258	2.6473	3.4846	4.2916	4.6761	6.0375	6.2118	6.2154	6.2212	7.9488	8.5734	Source	Target
PAN##Phosphate-e0##Clostridium_innocuum_I46	0.0	-2.1977513142701355e-09	-5.925357982050627e-10	1.1378062936273636e-09	0.0	-1.1578677572288143e-08	-6.277417696765042e-09	4.5674397597395e-09	-5.52032020095794e-09	0.0	-1.4707907780575624e-08	2.1828682861269044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3006488087703474e-11	2.9200464268797077e-10	-5.644977818519692e-10	2.700772938624141e-10	3.9693759390502237e-10	-2.031413259828696e-09	-1.5135981357161654e-10	-4.808953235624358e-11	1.8039543192571728e-09	-4.460787295101909e-11	-4.447286983122467e-10	4.5787373892380856e-10	-9.620748642191757e-12	-1.2721557141048834e-10	1.2715304364974145e-09	-2.0659314259319217e-09	-6.482991921075154e-11	-3.431921413721284e-10	1.090342038878589e-09	9.661960120865842e-11	3.154809746774845e-12	0.0	-9.140109114014194e-09	3.1734117555970442e-09	0.0	-2.063416104647331e-10	-3.7124436857993715e-10	2.923172814917052e-11	-7.958078640513122e-12	5.894534638173354e-09	-2.2311041902867146e-12	0.0	-3.112887725364999e-10	5.729532404075144e-10	-1.1961276413785527e-10	3.207730969734257e-09	0.0	-6.28325835805299e-09	-1.0308170317330223e-08	2.1900206093050656e-09	0.0	0.0	1.5742216419312172e-09	-1.0429033636683016e-08	0.0	4.034177436551545e-08	-6.8579169010263286e-09	-6.912728167662863e-10	2.705775159483892e-09	-1.1969731872341072e-08	-2.0155397351118154e-09	1.92370919194218e-09	-9.354437224828871e-09	0.0	0.0	0.0	0.0	0.0	1.1621679618656344e-08	3.1536728783976287e-10	-2.914646302087931e-11	0.0	0.0	0.0	0.0	0.0	-5.4654947234666906e-11	0.0	0.0	1.3375256457948126e-10	-2.4799362563499017e-10	9.990230864787009e-12	-1.8630430531629827e-11	0.0	-4.496314431889914e-11	7.256346634676447e-10	-2.4438406853732886e-10	-3.055475872315583e-10	-2.5465567432547687e-09	0.0	PAN	Phosphate-e0
L-Aspartate-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	-0.5555555555700785	0.5555555555842413	0.06944444444208484	0.0	2.386363636418613	7.748190977707736e-12	0.04670329670003309	-0.14285714286384238	0.0	7.950529123945671e-12	-8.697487174913476e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49999999999815486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	D-Glucose-e0
Spermidine-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	0.27777777777107737	-0.2777777777771608	0.02777777777368412	0.0	-4.772727272637061	-3.512391766324896e-12	-0.020879120878409124	-0.17142857142215567	0.0	2.2171986469032845e-11	-2.200450932576814e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2500000000015893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	D-Glucose-e0
Thiamin-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	-6.22222222214373	6.222222222300377	0.8402777777130064	0.0	26.965909090415792	8.003497864450537e-11	0.4395604395145485	-1.2857142857392725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	D-Glucose-e0
N-Acetyl-D-glucosamine-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	-1.99999999998189	2.0000000000319282	0.12499999999312617	0.0	4.295454545462714	1.0862644117537457e-11	0.06593406592900486	-0.1428571428650507	0.0	7.894351838899638e-12	-9.29123444848301e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000016118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	D-Glucose-e0
D-Mannose-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	-4.241496043277948e-12	4.734879155421368e-12	7.37410132956029e-13	0.0	2.1273871553262325e-11	-1.2567724638756772e-13	3.652633751016765e-13	-1.1102230246251565e-12	0.0	-3.375077994860476e-14	-4.218847493575595e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000004667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	D-Glucose-e0
Folate-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	-6.833333333287309	6.8333333334574675	0.6666666666245114	0.0	30.545454545152143	8.678524565652879e-11	0.5252747252228436	-1.3714285714584282	0.0	5.686184856301679e-11	-6.41500186304711e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2500000000054454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	D-Glucose-e0
N-Acetyl-D-chondrosamine-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	0.44444444445528175	-0.444444444466467	-0.05555555555355507	0.0	-7.848721672587544e-11	-3.120836922221315e-12	-0.01813186813082135	0.11428571428922685	0.0	-6.334710533906218e-12	6.374456518187799e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4999999999985276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-chondrosamine-e0	D-Glucose-e0
O2-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	-1.444444444425767	1.444444444462083	0.1805555555421154	0.0	6.2045454544360465	1.7186918555012198e-11	0.07472527471878176	-0.22857142857829926	0.0	1.268679605814782e-11	-1.3838263868137801e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4999999999983579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Glucose-e0
Riboflavin##D-Glucose-e0##Clostridium_innocuum_I46	0.0	-6.277777777681132	6.277777777838615	0.4722222221864736	0.0	20.04545454513858	5.950928638753794e-11	0.356043956006401	-0.9714285714412254	0.0	6.654987672050083e-11	-7.414069358446795e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2500000000017197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Glucose-e0
PAN##D-Glucose-e0##Clostridium_innocuum_I46	0.0	2485.2779294549177	-2491.1207350686104	-316.08281977480465	0.0	-11102.513624214636	-3.5888433558284305e-08	-217.39489335307803	668.2874611858053	0.0	-3.8829711002108525e-08	4.256420993442589e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.62189268298283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	D-Glucose-e0
