	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.39745	1.0	0.5289982425307557	0.0	0.9550383548004058
0.7949	1.0	0.5289982425307557	0.0	0.2893273287475623
0.79545	1.0	0.5289982425307557	0.0	0.26495769524358
0.796	1.0	0.5289982425307557	0.0	0.23920012609914726
1.17	1.0	0.5289982425307557	0.0	0.17617971299406315
1.772	0.0664451827242525	0.8333333333333334	0.0	2.081480971691408
Average	1.0	0.5360281195079086	0.0	0.8201909360009298
