	0.0000-0.0000	0.0000-0.0806	0.0873-0.0993	0.0993-0.1103	0.1103-0.2238	0.2238-0.2317	0.2317-0.2319	0.2319-0.3330	0.3655-0.3656	0.3705-0.3747	0.4872-0.4873	0.4873-0.4920	0.4920-0.7412	0.7412-0.7416	0.7416-0.9613	0.9613-0.9613	0.9613-0.9867	0.9867-0.9892	0.9892-0.9892	0.9892-1.0076	1.0844-1.3346	1.3346-1.3930	1.3935-1.6640	1.6640-1.6640	1.7342-1.7342	1.7342-1.7345	1.7345-1.7345	1.7432-1.7436	1.7436-1.7436	1.7436-1.7527	1.7527-1.7528	1.7760-1.8084	1.8084-1.8084	1.8084-15.4168	15.4168-20.0000	Source	Target
Turicimonas_muris_YL45##Muribaculum_intestinale_YL27##PAN	-126.68907412445579	-126.68907412449106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##Turicimonas_muris_YL45##Riboflavin	-126.68907411739072	-126.68907411739076	-126.68907411739093	-126.68907411735987	-126.68907411738373	-126.68907411738837	-126.68907411739312	-126.68907411739039	-126.68907411739285	-126.68907411738853	-126.68907411739171	-126.68907411738837	-126.68907411739096	-126.68907411738729	-126.68907411739127	-126.68907411739417	-126.68907411739664	-126.68907411739441	-126.68907411739318	-126.68907411737877	-126.68907411740386	-126.68907411738903	-126.68907411738972	-126.68907411737847	-126.68907411762622	-126.6890741176042	-126.68907411761734	-126.68907411757719	-126.6890741176182	-126.6890741175594	-126.68907411758929	-126.6890741176072	-126.68907411759305	-126.68907411759716	-126.68907411760742	Muribaculum_intestinale_YL27	Turicimonas_muris_YL45
Turicimonas_muris_YL45##Muribaculum_intestinale_YL27##Fumarate-e0.O2-e0.Riboflavin.Folate	0.0	0.0	-35.321445412873715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Muribaculum_intestinale_YL27
Turicimonas_muris_YL45##Muribaculum_intestinale_YL27##Riboflavin	0.0	0.0	0.0	-126.68907411868874	-126.68907411809363	-126.68907411824225	-126.68907411825234	-126.68907411805696	-126.68907411739025	-126.68907411710993	-126.68907411859783	-126.68907411732984	-126.68907411730096	-126.68907411769763	-126.68907411769763	-126.68907411705251	-126.68907411705584	-126.68907411795583	-126.68907411732319	-126.68907411731573	-126.68907411820256	-126.6890741177657	-126.6890741170893	-126.68907411760985	-126.68907411692554	-126.68907411541167	-126.6890741167852	-126.68907411326546	-126.68907411864355	-126.68907411969258	-126.68907412162827	-126.68907411692676	-126.68907411762645	-126.68907411724105	0.0	Turicimonas_muris_YL45	Muribaculum_intestinale_YL27
Turicimonas_muris_YL45##Muribaculum_intestinale_YL27##D-Glyceraldehyde-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.114845686423973	Turicimonas_muris_YL45	Muribaculum_intestinale_YL27
