	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Enterococcus_faecalis_KB1	Zn2+-e0	Microbe	-0.7060625360148369	2.364531433255619e-24	0.7060625360148369	-1.0	0.8402752739518383	-0.8402752739518383
1	Enterococcus_faecalis_KB1	N-Acetyl-D-glucosamine-e0	Microbe	-1.0000000000000004	4.930380657631324e-32	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
2	Enterococcus_faecalis_KB1	Cl--e0	Microbe	-0.706062536016618	2.2571002913163645e-24	0.706062536016618	-1.0	0.8402752739528981	-0.8402752739528981
3	Enterococcus_faecalis_KB1	Putrescine-e0	Microbe	-1.0000000000000004	4.437342591868191e-32	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
4	Enterococcus_faecalis_KB1	Cytosine	Microbe	-6.580314084919601	2.2556794131483776e-22	6.580314084919601	-1.0	2.5652122884704105	-2.5652122884704105
5	Enterococcus_faecalis_KB1	Cu2+-e0	Microbe	-0.7060625360175231	2.1840440948902148e-24	0.7060625360175231	-1.0	0.8402752739534367	-0.8402752739534367
6	Enterococcus_faecalis_KB1	Folate-e0	Microbe	-0.9999999999999996	1.7749370367472773e-31	0.9999999999999996	-1.0	0.9999999999999998	-0.9999999999999998
7	Enterococcus_faecalis_KB1	L-Arginine-e0	Microbe	-20.723747385084728	2.2666026170639572e-21	20.723747385084728	-1.0	4.5523342787063354	-4.5523342787063354
8	Enterococcus_faecalis_KB1	L-Aspartate-e0	Microbe	-25.848119198282653	3.548388364420097e-21	25.848119198282653	-1.0	5.0841045620918	-5.0841045620918
9	Enterococcus_faecalis_KB1	L-Histidine-e0	Microbe	-9.20497770552392	3.8446511863146983e-22	9.20497770552392	-1.0	3.0339706171161116	-3.0339706171161116
10	Enterococcus_faecalis_KB1	L-Cysteine-e0	Microbe	-6.39745950541203	2.5084216734702015e-22	6.39745950541203	-1.0	2.529319968966368	-2.529319968966368
