	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
D-Glucose##bc1016	0.05745328526936287	17.191350342705	-17.133897057435636	17.133897057435636	1.0
bc1016##Putrescine	-0.0001612230627073362	-0.0027716404100000002	0.002610417347292664	0.002610417347292664	1.0
bc1010##L-Tryptophan	-0.010612304290323704	-0.14702333723	0.1364110329396763	0.1364110329396763	1.0
bc1008##Acetate	1.4964828723684596	25.726562430415	-24.23007955804654	24.23007955804654	1.0
bc1016##H+	2.4287076009485813	41.75276501357501	-39.32405741262642	39.32405741262642	1.0
bc1016##Acetate	1.4964828723937325	25.726562430415	-24.23007955802127	24.23007955802127	1.0
bc1015##Cl-	-0.000599016702539513	-0.008781762605000002	0.008182745902460488	0.008182745902460488	1.0
bc1010##L-Threonine	-0.04745502107181024	-0.65744397796	0.6099889568881898	0.6099889568881898	1.0
bc1008##L-Lactate	0.9994146353887379	17.1812878622	-16.181873226811263	16.181873226811263	1.0
bc1008##Uridine	-0.005379814445540536	-0.09248627696	0.08710646251445947	0.08710646251445947	1.0
bc1010##L-Proline	-0.041448056379173016	-0.5742232188	0.532775162420827	0.532775162420827	1.0
bc1008##Cytidine	-0.0034640925446117734	-0.059552431015000004	0.05608833847038823	0.05608833847038823	1.0
bc1008##ddca	-0.002712658966867969	-0.046634271915000004	0.04392161294813204	0.04392161294813204	1.0
bc1016##BIOT	-0.0001612230627078367	-0.0027716404100000002	0.0026104173472921636	0.0026104173472921636	1.0
bc1010##BIOT	-0.0006309026291320208	-0.008740556055000001	0.008109653425867981	0.008109653425867981	1.0
bc1008##L-Aspartate	-0.011538389724248753	-0.198360508115	0.18682211839075125	0.18682211839075125	1.0
bc1016##Glucose-1-phosphate	-0.0037816503391312844	-0.06501167904	0.06123002870086872	0.06123002870086872	1.0
bc1016##Cu2+	-0.00016122306270700804	-0.0027716404100000002	0.0026104173472929924	0.0026104173472929924	1.0
bc1015##Niacin	0.00059901670253761	0.008781762605000002	-0.008182745902462391	0.008182745902462391	1.0
bc1008##Riboflavin	-0.0004836691916099777	-0.008314923925	0.007831254733390023	0.007831254733390023	1.0
bc1015##Nicotinamide ribonucleotide	-0.0005990167025378156	-0.008781762605000002	0.008182745902462187	0.008182745902462187	1.0
bc1015##H+	1.210195686269664	15.94455721859	-14.734361532320337	14.734361532320337	1.0
bc1016##CMP	-0.001354888492635677	-0.023292364865	0.021937476372364324	0.021937476372364324	1.0
bc1016##L-Histidine	-0.004553954226512143	-0.078288626185	0.07373467195848786	0.07373467195848786	1.0
bc1010##meso-2,6-Diaminopimelate	-0.0056230780061161	-0.07790237609	0.0722792980838839	0.0722792980838839	1.0
bc1010##L-Alanine	-0.10183462916646624	-1.4108214936199999	1.3089868644535336	1.3089868644535336	1.0
bc1008##Formate	-0.00016122306386544562	-0.0027716404100000002	0.0026104173461345545	0.0026104173461345545	1.0
bc1008##Heme	-0.00016122306386449862	-0.0027716404100000002	0.0026104173461355016	0.0026104173461355016	1.0
bc1010##Cl-	-0.0006309026291319617	-0.008740556055000001	0.00810965342586804	0.00810965342586804	1.0
bc1010##L-Leucine	-0.08439785393150774	-1.1692516327800002	1.0848537788484924	1.0848537788484924	1.0
bc1015##GTP	-0.028904614074183828	-0.42375013065000006	0.39484551657581624	0.39484551657581624	1.0
bc1008##meso-2,6-Diaminopimelate	-0.001436941015367972	-0.024702954815	0.02326601379963203	0.02326601379963203	1.0
bc1010##Myristic acid	-0.015264454617483852	-0.21147443471000002	0.19620998009251617	0.19620998009251617	1.0
bc1015##L-Glutamine	-0.0455696143010312	-0.6680639299950001	0.6224943156939688	0.6224943156939688	1.0
bc1016##Formate	-0.00016122306270789107	-0.0027716404100000002	0.002610417347292109	0.002610417347292109	1.0
bc1015##BET	-0.0011980334050683712	-0.017563522515000003	0.01636548910993163	0.01636548910993163	1.0
bc1016##L-Lactate	0.9994146353929394	17.1812878622	-16.181873226807063	16.181873226807063	1.0
bc1010##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.02800935925908652	-0.38804290871499997	0.3600335494559134	0.3600335494559134	1.0
bc1016##L-Lysine	-0.016399352017942376	-0.28192701960500005	0.2655276675870577	0.2655276675870577	1.0
bc1016##5-Aminolevulinate	-0.001289784501654456	-0.022173142145000005	0.02088335764334555	0.02088335764334555	1.0
bc1010##TTP	-0.0024465043114000697	-0.03389398012	0.03144747580859993	0.03144747580859993	1.0
bc1010##UMP	-0.02105244123604825	-0.29166145662500004	0.27060901538895177	0.27060901538895177	1.0
bc1016##NH3	0.0008061153135331973	0.013858207440000003	-0.013052092126466805	0.013052092126466805	1.0
