	0.31795	0.6361	0.9980499999999999	1.6799	Source	Target
bc1016##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.39098376	-0.01940086	-1.86e-06	0.0	bc1016	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1016##Metabolite	0.39098376	0.01940086	1.86e-06	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016
bc1016##2-Oxoglutarate##Microbe	-0.01761359	-0.000874	-8e-08	0.0	bc1016	2-Oxoglutarate
2-Oxoglutarate##bc1016##Metabolite	0.01761359	0.000874	8e-08	0.0	2-Oxoglutarate	bc1016
bc1016##4-Hydroxybenzoate##Microbe	-0.00880679	-0.000437	-4e-08	0.0	bc1016	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1016##Metabolite	0.00880679	0.000437	4e-08	0.0	4-Hydroxybenzoate	bc1016
bc1016##5-Aminolevulinate##Microbe	-0.07045436	-0.00349599	-3.4e-07	0.0	bc1016	5-Aminolevulinate
5-Aminolevulinate##bc1016##Metabolite	0.07045436	0.00349599	3.4e-07	0.0	5-Aminolevulinate	bc1016
bc1016##AMP##Microbe	-0.33256318	-0.016502	-1.58e-06	0.0	bc1016	AMP
AMP##bc1016##Metabolite	0.33256318	0.016502	1.58e-06	0.0	AMP	bc1016
bc1016##Acetate##Microbe	81.74523781	4.05625069	0.00038944	0.0	bc1016	Acetate
bc1016##BET##Microbe	-0.01761359	-0.000874	-8e-08	0.0	bc1016	BET
BET##bc1016##Metabolite	0.01761359	0.000874	8e-08	0.0	BET	bc1016
bc1016##BIOT##Microbe	-0.00880679	-0.000437	-4e-08	0.0	bc1016	BIOT
BIOT##bc1016##Metabolite	0.00880679	0.000437	4e-08	0.0	BIOT	bc1016
bc1016##CMP##Microbe	-0.07401066	-0.00367246	-3.5e-07	0.0	bc1016	CMP
CMP##bc1016##Metabolite	0.07401066	0.00367246	3.5e-07	0.0	CMP	bc1016
bc1016##CO2##Microbe	1.63225595	0.08099358	7.78e-06	0.0	bc1016	CO2
bc1016##Ca2+##Microbe	-0.00880679	-0.000437	-4e-08	0.0	bc1016	Ca2+
