	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Riboflavin	Clostridium_innocuum_I46	Metabolite	126.68907406928663	None	-1	126.68907406928663	1.0	11.25562410838629	11.25562410838629
2	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-127.4577549143003	Riboflavin	0	127.4577549143003	-1.0	11.289718991821731	-11.289718991821731
3	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.9999999999999986	D-Glucose-e0	1	0.9999999999999986	-1.0	0.9999999999999992	-0.9999999999999992
5	Clostridium_innocuum_I46	Mn2+-e0	Microbe	-0.9241112599730851	Riboflavin	0	0.9241112599730851	-1.0	0.9613070581105109	-0.9613070581105109
6	Clostridium_innocuum_I46	Zn2+-e0	Microbe	-0.9241112599630832	Riboflavin	0	0.9241112599630832	-1.0	0.9613070581053086	-0.9613070581053086
8	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	73.99999997114577	D-Glucose-e0	0	73.99999997114577	1.0	8.602325265365508	8.602325265365508
10	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	-27.99999998832096	L-Glutamine-e0	0	27.99999998832096	-1.0	5.291502621025615	-5.291502621025615
12	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	8.49999999745335	Spermidine-e0	0	8.49999999745335	1.0	2.9154759469859037	2.9154759469859037
18	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	73.99999997116245	D-Mannose-e0	0	73.99999997116245	1.0	8.602325265366478	8.602325265366478
22	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	20.499999994303586	Folate-e0	0	20.499999994303586	1.0	4.527692568439645	4.527692568439645
23	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	41.99999998401111	N-Acetyl-D-chondrosamine-e0	0	41.99999998401111	1.0	6.480740697174291	6.480740697174291
25	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	-32.9999999875312	O2-e0	0	32.9999999875312	-1.0	5.744562645452759	-5.744562645452759
35	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	-39089.709463174695	Riboflavin	0	39089.709463174695	-1.0	197.71117687974723	-197.71117687974723
37	Clostridium_innocuum_I46	Sulfate-e0	Microbe	-0.9241112598991947	Riboflavin	0	0.9241112598991947	-1.0	0.9613070580720786	-0.9613070580720786
44	Clostridium_innocuum_I46	L-Arginine-e0	Microbe	-35.57235832832405	Riboflavin	0	35.57235832832405	-1.0	5.964256728907975	-5.964256728907975
45	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	-0.9999999999999984	L-Glutamine-e0	1	0.9999999999999984	-1.0	0.9999999999999992	-0.9999999999999992
47	Clostridium_innocuum_I46	L-Leucine-e0	Microbe	-64.72644008032022	Riboflavin	0	64.72644008032022	-1.0	8.04527439434605	-8.04527439434605
48	Clostridium_innocuum_I46	L-Histidine-e0	Microbe	-11.393282026813768	Riboflavin	0	11.393282026813768	-1.0	3.3753936106495446	-3.3753936106495446
49	Clostridium_innocuum_I46	L-Proline-e0	Microbe	-26.584324729378373	Riboflavin	0	26.584324729378373	-1.0	5.1559989070381285	-5.1559989070381285
50	Clostridium_innocuum_I46	Co2+-e0	Microbe	-0.9241112599889182	Riboflavin	0	0.9241112599889182	-1.0	0.9613070581187461	-0.9613070581187461
57	Clostridium_innocuum_I46	L-Threonine-e0	Microbe	-30.508677427379038	Riboflavin	0	30.508677427379038	-1.0	5.523466070084892	-5.523466070084892
59	Clostridium_innocuum_I46	Spermidine-e0	Microbe	-1.0	Spermidine-e0	1	1.0	-1.0	1.0	-1.0
61	Clostridium_innocuum_I46	Thiamin-e0	Microbe	-0.9999999998520281	D-Glucose-e0	0	0.9999999998520281	-1.0	0.9999999999260141	-0.9999999999260141
63	Clostridium_innocuum_I46	Thiamin-e0	Microbe	0.4999999999400853	L-Glutamine-e0	0	0.4999999999400853	1.0	0.7071067811441815	0.7071067811441815
65	Clostridium_innocuum_I46	Thiamin-e0	Microbe	0.25000000001297934	Spermidine-e0	0	0.25000000001297934	1.0	0.5000000000129793	0.5000000000129793
70	Clostridium_innocuum_I46	Thiamin-e0	Microbe	-0.9999999998521252	D-Mannose-e0	0	0.9999999998521252	-1.0	0.9999999999260626	-0.9999999999260626
74	Clostridium_innocuum_I46	Thiamin-e0	Microbe	0.2500000000294059	Folate-e0	0	0.2500000000294059	1.0	0.5000000000294059	0.5000000000294059
