	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
4-Hydroxybenzoate	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
5-Aminolevulinate	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
AMP	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Acetate	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Adenosine	bc1011.bc1011	2		0	bc1011.bc1011	2	Metabolite
Ala-Ala	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
BIOT	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
CMP	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
CO2	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Ca2+	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Chorismate	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Cl-	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Co2+	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
CoA	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Cu2+	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
D-Alanine	bc1011.bc1011	2		0	bc1011.bc1011	2	Metabolite
D-Arabinose	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
D-Glucose	bc1015.bc1011.bc1011.bc1015	4	bc1011.bc1015	2	bc1015.bc1011.bc1011.bc1015bc1011.bc1015	6	Metabolite
Deoxycytidine	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Deoxyguanosine	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Folate	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Formate	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
GTP	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
Glycerol	bc1015.bc1011.bc1011.bc1015	4		0	bc1015.bc1011.bc1011.bc1015	4	Metabolite
